Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,WAvgPoints
2B,Ryan McMahon (27412372),Ryan McMahon,27412372,2B,4800,STL@COL 04/10/2023 08:40PM ET,COL,7.2,7.2
OF,Christian Yelich (27412368),Christian Yelich,27412368,OF,4800,MIL@ARI 04/10/2023 09:40PM ET,MIL,8.56,8.56
OF,Hunter Renfroe (27412375),Hunter Renfroe,27412375,OF,4700,WAS@LAA 04/10/2023 09:38PM ET,LAA,8.78,8.78
OF,Adolis Garcia (27412377),Adolis Garcia,27412377,OF,4700,KC@TEX 04/10/2023 08:05PM ET,TEX,6.78,6.78
1B/C,Tyler Stephenson (27412373),Tyler Stephenson,27412373,C/1B,4700,CIN@ATL 04/10/2023 07:20PM ET,CIN,7.12,7.12
2B,Ozzie Albies (27412376),Ozzie Albies,27412376,2B,4700,CIN@ATL 04/10/2023 07:20PM ET,ATL,5,5
C,Mitch Garver (27412389),Mitch Garver,27412389,C,4600,KC@TEX 04/10/2023 08:05PM ET,TEX,9.17,9.17
2B/SS,Thairo Estrada (27412379),Thairo Estrada,27412379,2B/SS,4600,LAD@SF 04/10/2023 09:45PM ET,SF,9.88,9.88
OF,Charlie Blackmon (27412378),Charlie Blackmon,27412378,OF,4600,STL@COL 04/10/2023 08:40PM ET,COL,7.1,7.1
2B/3B,Josh Rojas (27412382),Josh Rojas,27412382,2B/3B,4600,MIL@ARI 04/10/2023 09:40PM ET,ARI,11,11
C/OF,MJ Melendez (27412385),MJ Melendez,27412385,C/OF,4500,KC@TEX 04/10/2023 08:05PM ET,KC,5.33,5.33
2B,Nico Hoerner (27412381),Nico Hoerner,27412381,2B,4500,SEA@CHC 04/10/2023 07:40PM ET,CHC,8.75,8.75
2B/3B,Brendan Donovan (27412387),Brendan Donovan,27412387,2B/3B,4500,STL@COL 04/10/2023 08:40PM ET,STL,7.38,7.38
C,Travis d'Arnaud (27412393),Travis d'Arnaud,27412393,C,4400,CIN@ATL 04/10/2023 07:20PM ET,ATL,6.88,6.88
3B,Eugenio Suarez (27412392),Eugenio Suarez,27412392,3B,4400,SEA@CHC 04/10/2023 07:40PM ET,SEA,7.5,7.5
OF,Brandon Nimmo (27412384),Brandon Nimmo,27412384,OF,4400,SD@NYM 04/10/2023 07:10PM ET,NYM,7,7
1B/2B,Jake Cronenworth (27412390),Jake Cronenworth,27412390,1B/2B,4400,SD@NYM 04/10/2023 07:10PM ET,SD,7.11,7.11
1B,Nathaniel Lowe (27412395),Nathaniel Lowe,27412395,1B,4300,KC@TEX 04/10/2023 08:05PM ET,TEX,7.67,7.67
OF,Tyler O'Neill (27412394),Tyler O'Neill,27412394,OF,4300,STL@COL 04/10/2023 08:40PM ET,STL,5,5
C,Willson Contreras (27412396),Willson Contreras,27412396,C,4300,STL@COL 04/10/2023 08:40PM ET,STL,4.38,4.38
2B,Ketel Marte (27412397),Ketel Marte,27412397,2B,4300,MIL@ARI 04/10/2023 09:40PM ET,ARI,7.22,7.22
1B,Nelson Cruz (27412398),Nelson Cruz,27412398,1B,4200,SD@NYM 04/10/2023 07:10PM ET,SD,7.25,7.25
OF,Trent Grisham (27412399),Trent Grisham,27412399,OF,4200,SD@NYM 04/10/2023 07:10PM ET,SD,7.33,7.33
3B,Eduardo Escobar (27412400),Eduardo Escobar,27412400,3B,4200,SD@NYM 04/10/2023 07:10PM ET,NYM,3.67,3.67
SS,Tommy Edman (27412402),Tommy Edman,27412402,SS,4200,STL@COL 04/10/2023 08:40PM ET,STL,4.78,4.78
2B/3B,Luis Urias (27412588),Luis Urias,27412588,2B/3B,4200,MIL@ARI 04/10/2023 09:40PM ET,MIL,0,0
3B/SS,Gio Urshela (27412403),Gio Urshela,27412403,3B/SS,4100,WAS@LAA 04/10/2023 09:38PM ET,LAA,8.38,8.38
2B,Kolten Wong (27412401),Kolten Wong,27412401,2B,4100,SEA@CHC 04/10/2023 07:40PM ET,SEA,3.25,3.25
OF,Mike Yastrzemski (27412406),Mike Yastrzemski,27412406,OF,4100,LAD@SF 04/10/2023 09:45PM ET,SF,8,8
OF,Mitch Haniger (27412590),Mitch Haniger,27412590,OF,4100,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
RP,Jose Ferrer (27413131),Jose Ferrer,27413131,P,4000,WAS@LAA 04/10/2023 09:38PM ET,WAS,0,0
RP,Alberto Baldonado (27413132),Alberto Baldonado,27413132,P,4000,WAS@LAA 04/10/2023 09:38PM ET,WAS,0,0
RP,Matt Cronin (27413133),Matt Cronin,27413133,P,4000,WAS@LAA 04/10/2023 09:38PM ET,WAS,0,0
SP,Gerardo Carrillo (27413134),Gerardo Carrillo,27413134,P,4000,WAS@LAA 04/10/2023 09:38PM ET,WAS,0,0
SP,Jake Irvin (27413135),Jake Irvin,27413135,P,4000,WAS@LAA 04/10/2023 09:38PM ET,WAS,0,0
SP,Jackson Rutledge (27413136),Jackson Rutledge,27413136,P,4000,WAS@LAA 04/10/2023 09:38PM ET,WAS,0,0
RP,Anthony Banda (27413137),Anthony Banda,27413137,P,4000,WAS@LAA 04/10/2023 09:38PM ET,WAS,-0.21,-0.21
RP,Sean Doolittle (27413138),Sean Doolittle,27413138,P,4000,WAS@LAA 04/10/2023 09:38PM ET,WAS,0,0
SP,Thaddeus Ward (27413139),Thaddeus Ward,27413139,P,4000,WAS@LAA 04/10/2023 09:38PM ET,WAS,5,5
RP,Hobie Harris (27413140),Hobie Harris,27413140,P,4000,WAS@LAA 04/10/2023 09:38PM ET,WAS,3.53,3.53
RP,Tanner Rainey (27413141),Tanner Rainey,27413141,P,4000,WAS@LAA 04/10/2023 09:38PM ET,WAS,0,0
RP,Hunter Harvey (27413142),Hunter Harvey,27413142,P,4000,WAS@LAA 04/10/2023 09:38PM ET,WAS,1.32,1.32
RP,Carl Edwards Jr. (27413143),Carl Edwards Jr.,27413143,P,4000,WAS@LAA 04/10/2023 09:38PM ET,WAS,2.5,2.5
SP,Sam Bachman (27413144),Sam Bachman,27413144,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,0,0
RP,Kyle Finnegan (27413154),Kyle Finnegan,27413154,P,4000,WAS@LAA 04/10/2023 09:38PM ET,WAS,-1.37,-1.37
SP,Mason Thompson (27413160),Mason Thompson,27413160,P,4000,WAS@LAA 04/10/2023 09:38PM ET,WAS,7.05,7.05
SP,Jose Soriano (27413174),Jose Soriano,27413174,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,0,0
RP,Kolton Ingram (27413176),Kolton Ingram,27413176,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,0,0
SP,Chris Rodriguez (27413177),Chris Rodriguez,27413177,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,0,0
RP,Davis Daniel (27413179),Davis Daniel,27413179,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,0,0
RP,Francisco Perez (27413191),Francisco Perez,27413191,P,4000,WAS@LAA 04/10/2023 09:38PM ET,WAS,0,0
RP,Jonathan Holder (27413195),Jonathan Holder,27413195,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,0,0
RP,Victor Arano (27413213),Victor Arano,27413213,P,4000,WAS@LAA 04/10/2023 09:38PM ET,WAS,0,0
SP,Aaron Hernandez (27413227),Aaron Hernandez,27413227,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,0,0
RP,Justin Garza (27413228),Justin Garza,27413228,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,0,0
RP,Jacob Webb (27413230),Jacob Webb,27413230,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,0,0
RP,Alex Colome (27413245),Alex Colome,27413245,P,4000,WAS@LAA 04/10/2023 09:38PM ET,WAS,0,0
RP,Andres Machado (27413275),Andres Machado,27413275,P,4000,WAS@LAA 04/10/2023 09:38PM ET,WAS,0,0
SP,Anthony Castro (27413311),Anthony Castro,27413311,P,4000,WAS@LAA 04/10/2023 09:38PM ET,WAS,0,0
RP,Jose Quijada (27413317),Jose Quijada,27413317,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,3.85,3.85
RP,Jimmy Herget (27413321),Jimmy Herget,27413321,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,0.51,0.51
RP,Jordan Weems (27413322),Jordan Weems,27413322,P,4000,WAS@LAA 04/10/2023 09:38PM ET,WAS,0,0
RP,Carlos Estevez (27413324),Carlos Estevez,27413324,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,4.05,4.05
RP,Cesar Valdez (27413335),Cesar Valdez,27413335,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,0,0
RP,Austin Warren (27413347),Austin Warren,27413347,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,0,0
RP,Ryan Tepera (27413354),Ryan Tepera,27413354,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,-1.04,-1.04
RP,Andrew Wantz (27413356),Andrew Wantz,27413356,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,7.55,7.55
RP,Jhonathan Diaz (27413361),Jhonathan Diaz,27413361,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,0,0
RP,Gerardo Reyes (27413388),Gerardo Reyes,27413388,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,0,0
RP,Zack Weiss (27413414),Zack Weiss,27413414,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,0,0
RP,Jose Marte (27413439),Jose Marte,27413439,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,0,0
RP,Cam Vieaux (27413450),Cam Vieaux,27413450,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,0,0
RP,Nash Walters (27413466),Nash Walters,27413466,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,0,0
RP,Chris Devenski (27413487),Chris Devenski,27413487,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,0,0
RP,Aaron Loup (27413501),Aaron Loup,27413501,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,0.2,0.2
SP,Matt Moore (27413507),Matt Moore,27413507,P,4000,WAS@LAA 04/10/2023 09:38PM ET,LAA,2.02,2.02
RP,Erasmo Ramirez (27413508),Erasmo Ramirez,27413508,P,4000,WAS@LAA 04/10/2023 09:38PM ET,WAS,-0.27,-0.27
SP,Cole Winn (27413147),Cole Winn,27413147,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,0,0
SP,Kyle Funkhouser (27413157),Kyle Funkhouser,27413157,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,0,0
SP,Kyle Cody (27413159),Kyle Cody,27413159,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,0,0
RP,Ricky Vanasco (27413180),Ricky Vanasco,27413180,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,0,0
SP,Jack Leiter (27413185),Jack Leiter,27413185,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,0,0
SP,Danny Duffy (27413190),Danny Duffy,27413190,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,0,0
RP,Brooks Kriske (27413194),Brooks Kriske,27413194,P,4000,KC@TEX 04/10/2023 08:05PM ET,KC,0,0
SP,Austin Cox (27413203),Austin Cox,27413203,P,4000,KC@TEX 04/10/2023 08:05PM ET,KC,0,0
RP,Richard Lovelady (27413206),Richard Lovelady,27413206,P,4000,KC@TEX 04/10/2023 08:05PM ET,KC,0,0
RP,Josh Taylor (27413237),Josh Taylor,27413237,P,4000,KC@TEX 04/10/2023 08:05PM ET,KC,0,0
SP,Yefri Del Rosario (27413240),Yefri Del Rosario,27413240,P,4000,KC@TEX 04/10/2023 08:05PM ET,KC,0,0
RP,Bernardo Flores Jr. (27413259),Bernardo Flores Jr.,27413259,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,0,0
SP,Jake Latz (27413263),Jake Latz,27413263,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,0,0
SP,Antoine Kelly (27413273),Antoine Kelly,27413273,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,0,0
SP,Alec Marsh (27413282),Alec Marsh,27413282,P,4000,KC@TEX 04/10/2023 08:05PM ET,KC,0,0
SP,Owen White (27413286),Owen White,27413286,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,0,0
RP,Ryan Weiss (27413292),Ryan Weiss,27413292,P,4000,KC@TEX 04/10/2023 08:05PM ET,KC,0,0
SP,Jonathan Bowlan (27413293),Jonathan Bowlan,27413293,P,4000,KC@TEX 04/10/2023 08:05PM ET,KC,0,0
SP,TJ Sikkema (27413294),TJ Sikkema,27413294,P,4000,KC@TEX 04/10/2023 08:05PM ET,KC,0,0
RP,Zack Littell (27413301),Zack Littell,27413301,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,0,0
RP,Mike Mayers (27413302),Mike Mayers,27413302,P,4000,KC@TEX 04/10/2023 08:05PM ET,KC,0,0
RP,Dominic Leone (27413312),Dominic Leone,27413312,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,0,0
RP,Will Smith (27413326),Will Smith,27413326,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,5.02,5.02
RP,Aroldis Chapman (27413340),Aroldis Chapman,27413340,P,4000,KC@TEX 04/10/2023 08:05PM ET,KC,5.95,5.95
SP,Ian Kennedy (27413358),Ian Kennedy,27413358,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,3.35,3.35
RP,Jonathan Hernandez (27413359),Jonathan Hernandez,27413359,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,4.85,4.85
RP,Nick Snyder (27413363),Nick Snyder,27413363,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,0,0
RP,Jose Cuas (27413369),Jose Cuas,27413369,P,4000,KC@TEX 04/10/2023 08:05PM ET,KC,3.58,3.58
RP,Collin Snider (27413370),Collin Snider,27413370,P,4000,KC@TEX 04/10/2023 08:05PM ET,KC,0,0
RP,Arodys Vizcaino (27413378),Arodys Vizcaino,27413378,P,4000,KC@TEX 04/10/2023 08:05PM ET,KC,0,0
RP,Jose Leclerc (27413381),Jose Leclerc,27413381,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,4.52,4.52
RP,Jake Brentz (27413383),Jake Brentz,27413383,P,4000,KC@TEX 04/10/2023 08:05PM ET,KC,0,0
RP,Joe Barlow (27413390),Joe Barlow,27413390,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,0,0
RP,John King (27413393),John King,27413393,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,0,0
RP,Dylan Coleman (27413421),Dylan Coleman,27413421,P,4000,KC@TEX 04/10/2023 08:05PM ET,KC,1.24,1.24
RP,Josh Staumont (27413435),Josh Staumont,27413435,P,4000,KC@TEX 04/10/2023 08:05PM ET,KC,0,0
RP,Jacob Barnes (27413446),Jacob Barnes,27413446,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,0,0
RP,Scott Barlow (27413457),Scott Barlow,27413457,P,4000,KC@TEX 04/10/2023 08:05PM ET,KC,3.65,3.65
RP,Nick Wittgren (27413460),Nick Wittgren,27413460,P,4000,KC@TEX 04/10/2023 08:05PM ET,KC,0,0
RP,Brett Martin (27413463),Brett Martin,27413463,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,0,0
RP,Taylor Clarke (27413468),Taylor Clarke,27413468,P,4000,KC@TEX 04/10/2023 08:05PM ET,KC,4.96,4.96
RP,Brock Burke (27413477),Brock Burke,27413477,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,3.5,3.5
RP,Amir Garrett (27413478),Amir Garrett,27413478,P,4000,KC@TEX 04/10/2023 08:05PM ET,KC,2.04,2.04
RP,Reyes Moronta (27413483),Reyes Moronta,27413483,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,0,0
RP,Josh Sborz (27413500),Josh Sborz,27413500,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,0,0
RP,Yerry Rodriguez (27413506),Yerry Rodriguez,27413506,P,4000,KC@TEX 04/10/2023 08:05PM ET,TEX,0,0
1B,Joey Votto (27412591),Joey Votto,27412591,1B,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
RP,Trey Riley (27413149),Trey Riley,27413149,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,0,0
SP,Darius Vines (27413155),Darius Vines,27413155,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,0,0
RP,Tayron Guerrero (27413156),Tayron Guerrero,27413156,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
RP,Ben Lively (27413168),Ben Lively,27413168,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
SP,Grant Holmes (27413169),Grant Holmes,27413169,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,0,0
SP,Zack Brown (27413173),Zack Brown,27413173,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
SP,Andrew Abbott (27413178),Andrew Abbott,27413178,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
SP,Connor Phillips (27413186),Connor Phillips,27413186,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
RP,Joe Harvey (27413199),Joe Harvey,27413199,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,0,0
SP,Victor Vodnik (27413201),Victor Vodnik,27413201,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,0,0
SP,Lyon Richardson (27413212),Lyon Richardson,27413212,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
RP,Yacksel Rios (27413216),Yacksel Rios,27413216,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,0,0
RP,Alan Rangel (27413219),Alan Rangel,27413219,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,0,0
SP,Tejay Antone (27413231),Tejay Antone,27413231,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
SP,Roddery Munoz (27413236),Roddery Munoz,27413236,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,0,0
RP,Seth Elledge (27413248),Seth Elledge,27413248,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,0,0
RP,Ricky Karcher (27413250),Ricky Karcher,27413250,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
SP,Levi Stoudt (27413251),Levi Stoudt,27413251,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
RP,Alan Busenitz (27413253),Alan Busenitz,27413253,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
SP,AJ Smith-Shawver (27413276),AJ Smith-Shawver,27413276,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,0,0
RP,Tommy Eveld (27413287),Tommy Eveld,27413287,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
RP,Casey Legumina (27413290),Casey Legumina,27413290,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
SP,Huascar Ynoa (27413295),Huascar Ynoa,27413295,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,0,0
RP,Kevin Herget (27413296),Kevin Herget,27413296,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,9.9,9.9
RP,Bennett Sousa (27413297),Bennett Sousa,27413297,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
SP,Matt Swarmer (27413298),Matt Swarmer,27413298,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,0,0
SP,Kolby Allard (27413303),Kolby Allard,27413303,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,0,0
RP,Raisel Iglesias (27413308),Raisel Iglesias,27413308,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,0,0
RP,Jackson Stephens (27413309),Jackson Stephens,27413309,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,0,0
RP,Brian Moran (27413319),Brian Moran,27413319,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,0,0
RP,Danny Young (27413332),Danny Young,27413332,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,3.8,3.8
RP,Lucas Luetge (27413336),Lucas Luetge,27413336,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,2.78,2.78
RP,A.J. Minter (27413343),A.J. Minter,27413343,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,4.15,4.15
RP,Hunter Strickland (27413362),Hunter Strickland,27413362,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
RP,Joe Jimenez (27413382),Joe Jimenez,27413382,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,3.2,3.2
RP,Jared Solomon (27413384),Jared Solomon,27413384,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
RP,Alexis Diaz (27413392),Alexis Diaz,27413392,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,3.65,3.65
RP,Alex Young (27413410),Alex Young,27413410,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,3.81,3.81
RP,Buck Farmer (27413416),Buck Farmer,27413416,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,0.46,0.46
RP,Kirby Yates (27413417),Kirby Yates,27413417,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,0.86,0.86
RP,Fernando Cruz (27413418),Fernando Cruz,27413418,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,4.08,4.08
RP,Collin McHugh (27413419),Collin McHugh,27413419,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,2.02,2.02
RP,Joel Kuhnel (27413420),Joel Kuhnel,27413420,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,-5.1,-5.1
RP,Nick Anderson (27413424),Nick Anderson,27413424,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,5.88,5.88
RP,Daniel Duarte (27413434),Daniel Duarte,27413434,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
RP,Silvino Bracho (27413445),Silvino Bracho,27413445,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
RP,Derek Law (27413451),Derek Law,27413451,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,0.66,0.66
RP,Dylan Lee (27413454),Dylan Lee,27413454,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,2.61,2.61
RP,Michael Tonkin (27413464),Michael Tonkin,27413464,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,4.73,4.73
SP,Lucas Sims (27413469),Lucas Sims,27413469,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
RP,Ian Gibaut (27413484),Ian Gibaut,27413484,P,4000,CIN@ATL 04/10/2023 07:20PM ET,CIN,2.35,2.35
RP,Jesse Chavez (27413490),Jesse Chavez,27413490,P,4000,CIN@ATL 04/10/2023 07:20PM ET,ATL,3.86,3.86
SP,Bryce Miller (27413145),Bryce Miller,27413145,P,4000,SEA@CHC 04/10/2023 07:40PM ET,SEA,0,0
RP,Nick Burdi (27413148),Nick Burdi,27413148,P,4000,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
SP,Prelander Berroa (27413153),Prelander Berroa,27413153,P,4000,SEA@CHC 04/10/2023 07:40PM ET,SEA,0,0
RP,Ryder Ryan (27413165),Ryder Ryan,27413165,P,4000,SEA@CHC 04/10/2023 07:40PM ET,SEA,0,0
RP,Taylor Williams (27413171),Taylor Williams,27413171,P,4000,SEA@CHC 04/10/2023 07:40PM ET,SEA,0,0
SP,Ryan Jensen (27413175),Ryan Jensen,27413175,P,4000,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
SP,Chris Clarke (27413181),Chris Clarke,27413181,P,4000,SEA@CHC 04/10/2023 07:40PM ET,SEA,0,0
SP,Ben Brown (27413182),Ben Brown,27413182,P,4000,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
RP,Darren McCaughan (27413184),Darren McCaughan,27413184,P,4000,SEA@CHC 04/10/2023 07:40PM ET,SEA,0,0
SP,Juan Then (27413197),Juan Then,27413197,P,4000,SEA@CHC 04/10/2023 07:40PM ET,SEA,0,0
SP,Carson Fulmer (27413217),Carson Fulmer,27413217,P,4000,SEA@CHC 04/10/2023 07:40PM ET,SEA,0,0
SP,J.B. Bukauskas (27413221),J.B. Bukauskas,27413221,P,4000,SEA@CHC 04/10/2023 07:40PM ET,SEA,-0.15,-0.15
RP,Codi Heuer (27413226),Codi Heuer,27413226,P,4000,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
SP,Isaiah Campbell (27413232),Isaiah Campbell,27413232,P,4000,SEA@CHC 04/10/2023 07:40PM ET,SEA,0,0
RP,Casey Sadler (27413243),Casey Sadler,27413243,P,4000,SEA@CHC 04/10/2023 07:40PM ET,SEA,0,0
SP,Emerson Hancock (27413244),Emerson Hancock,27413244,P,4000,SEA@CHC 04/10/2023 07:40PM ET,SEA,0,0
RP,Brad Wieck (27413262),Brad Wieck,27413262,P,4000,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
RP,Jose Rodriguez (27413268),Jose Rodriguez,27413268,P,4000,SEA@CHC 04/10/2023 07:40PM ET,SEA,0,0
RP,Brendon Little (27413278),Brendon Little,27413278,P,4000,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
SP,Jordan Holloway (27413283),Jordan Holloway,27413283,P,4000,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
RP,Curtis Taylor (27413285),Curtis Taylor,27413285,P,4000,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
RP,Tommy Milone (27413299),Tommy Milone,27413299,P,4000,SEA@CHC 04/10/2023 07:40PM ET,SEA,0,0
SP,Anthony Kay (27413300),Anthony Kay,27413300,P,4000,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
SP,Justus Sheffield (27413304),Justus Sheffield,27413304,P,4000,SEA@CHC 04/10/2023 07:40PM ET,SEA,0,0
SP,Riley O'Brien (27413305),Riley O'Brien,27413305,P,4000,SEA@CHC 04/10/2023 07:40PM ET,SEA,0,0
RP,Gabe Speier (27413314),Gabe Speier,27413314,P,4000,SEA@CHC 04/10/2023 07:40PM ET,SEA,4.64,4.64
RP,Julian Merryweather (27413325),Julian Merryweather,27413325,P,4000,SEA@CHC 04/10/2023 07:40PM ET,CHC,-2.27,-2.27
RP,Brandon Hughes (27413337),Brandon Hughes,27413337,P,4000,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
SP,Michael Fulmer (27413344),Michael Fulmer,27413344,P,4000,SEA@CHC 04/10/2023 07:40PM ET,CHC,6.37,6.37
RP,Trevor Gott (27413345),Trevor Gott,27413345,P,4000,SEA@CHC 04/10/2023 07:40PM ET,SEA,3.34,3.34
RP,Ethan Roberts (27413351),Ethan Roberts,27413351,P,4000,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
RP,Jeremiah Estrada (27413355),Jeremiah Estrada,27413355,P,4000,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
RP,Andres Munoz (27413367),Andres Munoz,27413367,P,4000,SEA@CHC 04/10/2023 07:40PM ET,SEA,2.62,2.62
RP,Easton McGee (27413368),Easton McGee,27413368,P,4000,SEA@CHC 04/10/2023 07:40PM ET,SEA,0,0
RP,Brad Boxberger (27413373),Brad Boxberger,27413373,P,4000,SEA@CHC 04/10/2023 07:40PM ET,CHC,2.22,2.22
RP,Manuel Rodriguez (27413377),Manuel Rodriguez,27413377,P,4000,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
