Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RP,Jimmy Yacabonis (27265240),Jimmy Yacabonis,27265240,P,4000,NYM@MIA 03/31/2023 06:40PM ET,NYM,2.31
RP,Sam Coonrod (27265241),Sam Coonrod,27265241,P,4000,NYM@MIA 03/31/2023 06:40PM ET,NYM,1.44
RP,Tommy Hunter (27265242),Tommy Hunter,27265242,P,4000,NYM@MIA 03/31/2023 06:40PM ET,NYM,3.67
RP,David Robertson (27265249),David Robertson,27265249,P,4000,NYM@MIA 03/31/2023 06:40PM ET,NYM,4.18
RP,Andrew Nardi (27265260),Andrew Nardi,27265260,P,4000,NYM@MIA 03/31/2023 06:40PM ET,MIA,2.28
RP,Matt Barnes (27265266),Matt Barnes,27265266,P,4000,NYM@MIA 03/31/2023 06:40PM ET,MIA,1.89
RP,Jeff Brigham (27265277),Jeff Brigham,27265277,P,4000,NYM@MIA 03/31/2023 06:40PM ET,NYM,4.55
SP,Eury Perez (27265278),Eury Perez,27265278,P,4000,NYM@MIA 03/31/2023 06:40PM ET,MIA,0
RP,Bryce Montes de Oca (27265281),Bryce Montes de Oca,27265281,P,4000,NYM@MIA 03/31/2023 06:40PM ET,NYM,2.03
SP,Tony Dibrell (27265282),Tony Dibrell,27265282,P,4000,NYM@MIA 03/31/2023 06:40PM ET,NYM,0
RP,Enrique Burgos (27265287),Enrique Burgos,27265287,P,4000,NYM@MIA 03/31/2023 06:40PM ET,MIA,0
SP,Josh Walker (27265288),Josh Walker,27265288,P,4000,NYM@MIA 03/31/2023 06:40PM ET,NYM,0
RP,Connor Grey (27265301),Connor Grey,27265301,P,4000,NYM@MIA 03/31/2023 06:40PM ET,NYM,0
RP,George Soriano (27265306),George Soriano,27265306,P,4000,NYM@MIA 03/31/2023 06:40PM ET,MIA,0
RP,Tanner Scott (27265308),Tanner Scott,27265308,P,4000,NYM@MIA 03/31/2023 06:40PM ET,MIA,3.19
RP,Dylan Floro (27265309),Dylan Floro,27265309,P,4000,NYM@MIA 03/31/2023 06:40PM ET,MIA,2.62
RP,Eli Villalobos (27265311),Eli Villalobos,27265311,P,4000,NYM@MIA 03/31/2023 06:40PM ET,MIA,0
RP,Adam Ottavino (27265318),Adam Ottavino,27265318,P,4000,NYM@MIA 03/31/2023 06:40PM ET,NYM,3.77
RP,Drew Smith (27265324),Drew Smith,27265324,P,4000,NYM@MIA 03/31/2023 06:40PM ET,NYM,3.58
SP,Dax Fulton (27265332),Dax Fulton,27265332,P,4000,NYM@MIA 03/31/2023 06:40PM ET,MIA,0
RP,John Curtiss (27265333),John Curtiss,27265333,P,4000,NYM@MIA 03/31/2023 06:40PM ET,NYM,0
RP,T.J. McFarland (27265337),T.J. McFarland,27265337,P,4000,NYM@MIA 03/31/2023 06:40PM ET,NYM,0.88
RP,Paul Campbell (27265338),Paul Campbell,27265338,P,4000,NYM@MIA 03/31/2023 06:40PM ET,MIA,0
RP,Steven Okert (27265355),Steven Okert,27265355,P,4000,NYM@MIA 03/31/2023 06:40PM ET,MIA,3.12
RP,Anthony Bender (27265360),Anthony Bender,27265360,P,4000,NYM@MIA 03/31/2023 06:40PM ET,MIA,2.36
RP,Huascar Brazoban (27265373),Huascar Brazoban,27265373,P,4000,NYM@MIA 03/31/2023 06:40PM ET,MIA,3.87
RP,Tommy Nance (27265379),Tommy Nance,27265379,P,4000,NYM@MIA 03/31/2023 06:40PM ET,MIA,3.89
RP,Dennis Santana (27265385),Dennis Santana,27265385,P,4000,NYM@MIA 03/31/2023 06:40PM ET,NYM,2.11
RP,A.J. Puk (27265386),A.J. Puk,27265386,P,4000,NYM@MIA 03/31/2023 06:40PM ET,MIA,3.55
RP,Denyi Reyes (27265396),Denyi Reyes,27265396,P,4000,NYM@MIA 03/31/2023 06:40PM ET,NYM,4.62
RP,Nic Enright (27265397),Nic Enright,27265397,P,4000,NYM@MIA 03/31/2023 06:40PM ET,MIA,0
RP,Stephen Ridings (27265400),Stephen Ridings,27265400,P,4000,NYM@MIA 03/31/2023 06:40PM ET,NYM,0
RP,Stephen Nogosek (27265401),Stephen Nogosek,27265401,P,4000,NYM@MIA 03/31/2023 06:40PM ET,NYM,5.56
OF,Andrew Benintendi (27264769),Andrew Benintendi,27264769,OF,3900,CWS@HOU 03/31/2023 08:10PM ET,CWS,6.94
2B/3B,Josh Rojas (27264770),Josh Rojas,27264770,2B/3B,3900,ARI@LAD 03/31/2023 10:10PM ET,ARI,7.58
2B,Luis Arraez (27264772),Luis Arraez,27264772,2B,3900,NYM@MIA 03/31/2023 06:40PM ET,MIA,7.22
OF,Steven Kwan (27264774),Steven Kwan,27264774,OF,3800,CLE@SEA 03/31/2023 10:10PM ET,CLE,7.83
OF,Lourdes Gurriel Jr. (27264773),Lourdes Gurriel Jr.,27264773,OF,3800,ARI@LAD 03/31/2023 10:10PM ET,ARI,6.59
1B,Nelson Cruz (27264775),Nelson Cruz,27264775,1B,3800,COL@SD 03/31/2023 09:40PM ET,SD,6.22
OF,Jorge Soler (27264776),Jorge Soler,27264776,OF,3800,NYM@MIA 03/31/2023 06:40PM ET,MIA,6.74
2B/SS,Danny Mendick (27264872),Danny Mendick,27264872,2B/SS,3800,NYM@MIA 03/31/2023 06:40PM ET,NYM,6.87
1B,Josh Naylor (27264777),Josh Naylor,27264777,1B,3700,CLE@SEA 03/31/2023 10:10PM ET,CLE,7.37
OF,AJ Pollock (27264779),AJ Pollock,27264779,OF,3700,CLE@SEA 03/31/2023 10:10PM ET,SEA,6.03
C,Yasmani Grandal (27264778),Yasmani Grandal,27264778,C,3700,CWS@HOU 03/31/2023 08:10PM ET,CWS,4.34
2B,Brendan Rodgers (27264874),Brendan Rodgers,27264874,2B,3700,COL@SD 03/31/2023 09:40PM ET,COL,6.96
2B,Elvis Andrus (27264780),Elvis Andrus,27264780,2B,3600,CWS@HOU 03/31/2023 08:10PM ET,CWS,6.78
OF,Randal Grichuk (27264781),Randal Grichuk,27264781,OF,3600,COL@SD 03/31/2023 09:40PM ET,COL,6.59
OF,Jurickson Profar (27264782),Jurickson Profar,27264782,OF,3600,COL@SD 03/31/2023 09:40PM ET,COL,7
OF,Oscar Gonzalez (27264783),Oscar Gonzalez,27264783,OF,3500,CLE@SEA 03/31/2023 10:10PM ET,CLE,7.13
SS,J.P. Crawford (27264787),J.P. Crawford,27264787,SS,3500,CLE@SEA 03/31/2023 10:10PM ET,SEA,5.94
OF,David Peralta (27264784),David Peralta,27264784,OF,3500,ARI@LAD 03/31/2023 10:10PM ET,LAD,5.78
3B,Evan Longoria (27264786),Evan Longoria,27264786,3B,3500,ARI@LAD 03/31/2023 10:10PM ET,ARI,5.88
C,Elias Diaz (27264788),Elias Diaz,27264788,C,3500,COL@SD 03/31/2023 09:40PM ET,COL,5.36
1B,Daniel Vogelbach (27264785),Daniel Vogelbach,27264785,1B,3500,NYM@MIA 03/31/2023 06:40PM ET,NYM,6.09
C,Mike Zunino (27264793),Mike Zunino,27264793,C,3400,CLE@SEA 03/31/2023 10:10PM ET,CLE,4.22
SS,Miguel Rojas (27264792),Miguel Rojas,27264792,SS,3400,ARI@LAD 03/31/2023 10:10PM ET,LAD,4.8
OF,Trent Grisham (27264789),Trent Grisham,27264789,OF,3400,COL@SD 03/31/2023 09:40PM ET,SD,5.34
